count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,storyEvent,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,key_resp_5.keys,key_resp_5.rt,story_presses.keys,story_presses.rt,key_resp_2.keys,key_resp_2.rt,recall,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,participant,session,date,expName,frameRate,
15,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
,,,,,,,The next task in the experiment is to recall each story to the best of your ability.,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,space,24.67474417199992,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
,,,,,,,"You will be presented with the story title, names, the images, and a blank text box for each story.",,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,space,3.435928646999855,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
,,,,,,,Describe the story with as many details as you can remember in the space provided. ,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,space,3.8703056570002445,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
,,,,,,,"When you are finished recalling one story, to move onto the next one hit ‘return’. ",,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,space,5.62009707199968,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
,,,,,,,There is no time limit for your responses. ,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,space,1.2347060240003884,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
0,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,"James noticed teresa first. they were both planning on dining alone but the waiter put them at a booth table together. james said something first and teresa asked if he had ever been bitten by a scorpion. teresa disclosed that she had been bitten by a scorpion and compared to that, running into a door- which she had done earlier in the store- is small potatoes, an expression meaning that it was really nothing. they were both glad to be talking to eachother. james invited her to a concert that night and she agreed. ",,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
1,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,"Jessie had been annoyed by calvin's boring stories about golfing and such. he would repeat the same stories, not noticing that jessie was uninterested. this bothered jessie. they were in the airport and jessie told calvin that she wanted to break up after he said something stupid. calvin was taken aback and offended that she found him uninteresting so he agreed to break up. they got on the plane and thankfully were not sitting next to eachother. jessie wished him a safe flight and calvin laughed in disbelief. i think they ended on bad terms",,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
2,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,The restaurant was very pretty and by the seaside. the menus were small and in cursive and had no prices listed. they ordered something with tomatoes. they liked all of their food. ,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
3,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,They had a few hours before take off. one was selling wine to the other. they had decided to meet in the airport to discuss business because they were both flying to boston. they were not very hurried and hardly noticed what was going on while on the way to their gates because they were immersed in discussion,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
4,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,"They were in class, either calculus or chemistry. aaron was planning to surprise lana with a proposal. the professor called lana to the front of the class for a demonstartion regarding bonds. then aaron came to the front and got on one knee. lana said yes to the proposal and all of the friends cheered. aaron had texted his friends to let them know he was about to propose. afterwards, lana texted or called all of her family to tell them the news",,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
5,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,Leo saw ariana and noticed that she looked familiar. they began passing notes to eachother. ariana liked him because of his facial features. he proposed that they get dinner together and she said to pick her up at some hall at 6. ,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,One was a store manager and another one sold european cheese. she proposed to sell the manager a lot of cheese and the manager agreed to the cheese seller's agreement.,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,They entered the store and bought pasta for their party. liam and emmanuella fought and liam decided that they should break up. emmanuella agreed and they decidedto still host their pasta party and just not tell their friends yet. emmanuella said that whoever discolses the breakup loses rights to the cat.,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,Anna was about to get hit by a cart and david saved her i think. they started talking and walking to security equa. david had a lot of time before his flight and anna was in a rush . david asked her out and helped her to her gate,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,The restaurant/diner was gross. the waitress was chewing gum loudly. the menus had a lot of weird things and were long. thomas broke up with sadie because of work and sadie was pissed. thomas blamed it on hi scareer and he needed to figure stuff out on his own. thomas ordered a burger with no tomato. it tasted dry and fishy.,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,"They are both ceos. one bragged about his daughter's engagemnt, the other just got a tesla. one of them has a bigger company and proposed to the other that they should merge companies. the one with the smaller company at first said no but was pursuaded. they celebrated.",,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,"Sven had been wanting to propose to isabel. after a great wekk with isabel's family he was reassured that proposing was the right thing to do. he looked at the ring in his pocket it was not one big diamond but instead a band of many diamonds. while going through security, isabel had to take out her laptop and sven held everything while she did. sven walked through the metal detector and the security person told him to step aside- he forgot that the engagement ring was in his pocket. he decided to propose then and there. when he got down on one knee the security person gasped and people started to watch. isabel started running off and he chased after her with the engagemnet ring in one hand. when he caught up w her at the gate she was smiling. she said yes",,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,Maria went into lecture knowing she was about to break up with henry. she wanted to break up because she didnt want to do long distance and she was about to go abroad. sje brpke th enews to him and henry did not want to break up. henry offered to come visit her often. she squeezed his hand but shook her head no. they left class earlier than everyone else and hugged and cried. then henry watched as maria got into a raxi and went away,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,Alex and chloe were shopping for thanksgiving stuff like cranberry sauce. the line was long for the cash register. they pad with cash. alex was nervous and chloe noticed his odd behavior. their friends were their to see alex propose. chloe said yes immediately,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
,,,,,,,The next part of the task is to answer 8 questions about each story.,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,space,6.503125494999949,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
,,,,,,,Some of the questions are not related to the perspective you were asked to assume.,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,space,1.9515578699993057,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
,,,,,,,"We realize that we did not tell you to think of these questions during the story, but do your best to answer them.",,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,space,3.469804925000062,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
,,,,,,,"When you have finished typing your answer, hit ‘return’ to submit your answer and move onto the next question. ",,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,space,3.5373455680000916,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,Teresaquestion,,,space,2.718556775000252,Idk,non-primed first,Idk,Idk,Idk,"James, and idk",James says something first,"James, concert",Teresaquestion,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,No,,,space,5.851870030999635,,non-primed first,Shoes off,Idk,First class,Frustrated,Calvin tells boring stories,"He mad that she thinks he is boring, but agrees to break up",No,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,Idk,,,space,2.786980902999858,It is nice,primed first,"Small, cursive, dont say the prices",Tomatoes,Yes,Idk,Idk,Idk,Idk,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,Idk,,,space,62.78666088600039,A couple hours,primed first,Shoes off,Idk,Idk,Wine,Idkbracketright,Agree,Idk,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,Idk,,,space,1.785818723000375,,primed first, idk,The prof,Many friends and the prof ,Idk,"Stem class, about bonds",Bonds,Idk,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,space,2.0009232109996447,,non-primed first,       ,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,space,1.084220954000557,,non-primed first,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,space,0.4844500829995013,,non-primed first,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,space,0.4184954029997243,,primed first,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,space,0.017785826999897836, ,primed first,, ,,,, ,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,space,0.5191517929997644,,primed first, ,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,space,0.3679922700002862,,primed first,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,space,0.5349848750001911,,primed first,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,space,0.5351699039993036,,primed first,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,space,0.5744669180003257,,primed first,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,space,0.517739182000696,,primed first,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
